algo,transform,sample_size,eer_threshold
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.84375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.875
wave,Watermark,10000,0.859375
wave,Watermark,10000,0.875
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.5625
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.578125
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,1000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.578125
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
wave,Flip,10000,0.59375
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.875
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.875
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.75
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.75
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.75
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.75
phash,Rescale,1000,0.6875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.75
phash,Rescale,1000,0.75
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.875
phash,Rescale,1000,0.875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.75
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.8125
phash,Rescale,1000,0.75
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.90625
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
phash,Rescale,1000,0.78125
phash,Rescale,1000,0.71875
phash,Rescale,1000,0.84375
phash,Rescale,1000,0.9375
phash,Rescale,1000,0.96875
