algo,transform,sample_size,eer_threshold
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.9375
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
wave,Rescale,100000,0.921875
